,textID,text,selected_text,sentiment
248,6a68b8284c,Writing my Music Lit final paper on Mozart`s Eine kleine nashtmusik. Mom is giving me a hand...and I`m actually having a GREAT time,GREAT,positive
249,fc87e25524,Good morning everybody !!,Good,positive
250,c5f34108a4,My door looks naked   It makes my room feel bigger though.,My door looks naked   It makes my room feel bigger though.,neutral
251,2b921bb1a4,has finally started his serious revision - has just completed an english BG mock,has finally started his serious revision - has just completed an english BG mock,neutral
252,32684f5b92,im slowly losing followers one by one.,losing followers,negative
253,ce6c0ee9dd, I think that plus everyone wants to see if the D-train could keep it going - obviously not.  Hopefully he`ll bounce back.,Hopefully,positive
254,af31deba74,Happy Star Wars day,Happy,positive
255,2d4b4cb48d, Will try to make it there at 6:30pm,Will try to make it there at 6:30pm,neutral
256,9fd3495233,totally overstressed ... going to work now ... just want the college work to go away ... i don`t wanna fail,totally overstressed,negative
257,1311ebde47, iknowww! Not many people know about it tho. So I like to keep it my little secret,. So I like to keep it my little secret,positive
258,5b66328a8b,We bought a pool instead of going to California. Now the pool is broken and we have wasted our vacation money for the next 2-3 years.,we have wasted our vacation money,negative
259,2af7706aa8,Now I KNOW my shares are up...have 7 followers...wonderful!   The sun is now shining brightly in `darkest Africa`...,wonderful!   The sun is now shining brightly in `darkest Africa,positive
260,8750aaa7f7,I still have a very depressed feline fuzzball...it`s another trip to vet tmrw to see what can be done...worried doesn`t even cover it,depressed,negative
261,31c43bfa9d,and we`re back in buisiness,and we`re back in buisiness,neutral
262,629534dc82, enjoy!!!  have a good day. don`t forget to twitpic ****,have a good day,positive
263,8127c412dd, we keep getting pet days  but i heard the weekend is to be fab !!! wedding how soon again ?,e fab,positive
264,5bfc58c18b,Recovering from a bad fall at lunch. Great start to the weekend.,Great start to the weekend.,positive
265,4ae3686948,Why don`t we close the library due to the great weather?  And the ac isn`t working  #fb,great,positive
266,b7c70ef629,My breath is weezy.  No more going to knotts when you`ve been sick all week.,been sick,negative
267,fa60dc2c9a,Thanks for the follow my new Twitpeeps!,Thanks fo,negative
268,e739845f14,  ROFLMAO for the funny web portal  =D,e funny,positive
269,b57a111402,I wanna talk to Mitchel Mussoooooo,I wanna talk to Mitchel Mussoooooo,neutral
270,bcf2644b25,"Stupid me, accidentally gave my honey the Atomic flavored buffalo wings and now his stomach feels just awful..... Im sorry baby","Stupid me,",negative
271,5622974647,Still soo tired..not ready to get up for the day...work again,Still soo tired..,negative
272,f31d0c9e52,just finished eating,just finished eating,neutral
273,d0494c8aa2,i want so bad to go to the mcfly`s concert,i want so bad to go to the mcfly`s concert,positive
274,beeb2fb745, I would advise watching it in the cinema. I am sure the effects are worth it. Unless you have a monster TV at home,I am sure the effects are worth it.,positive
275,9e91356ab8, wish i could  want to stay and play with u guys and enjoy a block party for once,d enjoy,positive
276,3f25ed6934, ohh I know her from church .. she got me into mcfly,ohh I know her from church .. she got me into mcfly,neutral
277,7c4e7c46af,I just ate some burgers from Jack In The Box and im not sure if I want to continue eating burgers,I just ate some burgers from Jack In The Box and im not sure if I want to continue eating burgers,neutral
278,2f04299b25, smH daTs whacK,smH daTs whacK,neutral
279,06b83f5fd7,Had a totally chilled out day relaxing in the garden in the lovely weather. Shame I have to go to work tomorrow,Had a totally chilled out day relaxing in the garden in the lovely weather. Shame I have to go to work tomorrow,neutral
280,21df7ce25f, will do! I may just have to keep it on my shelf with the rest of my old cameras,will do! I may just have to keep it on my shelf with the rest of my old cameras,neutral
281,b15d5cd591,  lure her in with a foot massage!,lure her in,positive
282,03cb21390c,Twitter is slow!,slow!,negative
283,8f7741794f,  follow?,follow?,neutral
284,a0548b63e2,@_peanut_ Thank you. Now we`ll just have to see how long it takes me to finish the **** thing.,@_peanut_ Thank you. Now we`ll just have to see how long it takes me to finish the **** thing.,neutral
285,1649910285," lol i know but it was just so funny, ahaha","funny,",positive
286,e41e312abf,_Jamie I guess  ! I was really suprised..,suprised.,positive
287,4e10bb09f0,  it wont let me vote even tho im signed in,it wont let me vote,negative
288,5fb61edd00,thinking of you   why we canï¿½t control our thoughts?,why we canï,negative
289,bcf8251c50,   someone is ignoring me  & being mean..,is ignorin,negative
290,b164b5be40, psh... I`m not cool enough to go to their open-houses.,I`m not cool enough,negative
291,140f84d2b5,Horrid dream. I suspect I will have to cancel my plans tonight...,Horrid dream.,negative
292,b92fa9737a," i know, i was on the list, but had to miss out b/c of conflicting plans  how did it go?",miss,negative
293,c5b4f6c210, Thanks bro but I`m awake already  How are you?,Thanks,positive
294,effe2ca401,sourish limbs is preventing me from gg out on a friday. not happy. i haven`t been on at 12am for a v long time...even more so on a fri,not happy.,negative
295,84e5e4c64a, Ahhh I can only imagine what you`re looking at!! So luckyyy. Hope your having fun.,Hope,positive
296,95d9250a6e,Im trying to move and get up but it just hurts to much...,Im trying to move and get up but it just hurts to much...,negative
297,1a8d4db4a6,It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!,proud,positive
298,7413a5e03d, http://twitpic.com/4w52z - Patrick should come here and say hi!,Patrick should come here and say hi!,negative
299,7b6831afbc,Just thinking that it will all pay off in the end.,Just thinking that it will all pay off in the end.,neutral
300,403d5ef9cf, with 14mph winds!!,with 14mph winds!!,neutral
301,dd4ddcc192, I`m comin wit u!!,I`m comin wit u!!,neutral
302,7e5941f68f,Sitting at the doctor`s office.,Sitting at the doctor`s office.,neutral
303,dd675b5874," Abrams has his quirks for sure.   I`ll summarize my post like this: decent flick, but NOT a 'Star Trek' story.","s: decent flick, but NOT a 'Star Trek' story",neutral
304,845c5e98db," look, i`m following you!","look, i`m following you!",neutral
305,dfc7369d0f,****. I have lost the game more times today than any other day in history.  #lostthegame (Blame  ),lost,negative
306,0b1af9cae4,"I can`t believe how many people think it is great that I passed the quiz, 'how blond are you?' on Facebook.  I am very blond!","I can`t believe how many people think it is great that I passed the quiz, 'how blond are you?' on Facebook.  I am very blond!",neutral
307,e0a0e3b41f,just realized i gained 40 pounds in the last year  http://bit.ly/wCr3a,gained,positive
308,940c8e2033,kids  b`day party/picnic  in canazarro park.  The other half `hurts` today,kids  b`day party/picnic  in canazarro park.  The other half `hurts` today,neutral
309,be488b707c,up late last night  .... Oracle from 8 to 4:30,up late last night  .... Oracle from 8 to 4:30,neutral
310,c43141baa9, sorry to hear that,sorry,negative
311,89deb28b27,I`m taking a twitter break. Cell is dying,dying,negative
312,9884519e8a,Heading to Beaumont,Heading to Beaumont,neutral
313,24c8e020d1,  awww thank you,awww thank you,positive
314,8da65e55d1,i have a crush on someone!,i have a crush on someone!,positive
315,78b6ac6bf0, I want to talk with but the calls are so expensive  I LOVE YOU,I want to talk with but the calls are so expensive  I LOVE YOU,neutral
316,c94db84b28," OR, just make someone walk on ur back?? I`m a professional back walker-on`er  I could use that too, on the lower regions!","OR, just make someone walk on ur back?? I`m a professional back walker-on`er  I could use that too, on the lower regions!",neutral
317,61c1c932da," Not a fan of the layout change of hyperlinks. I don`t like the indentation and, well, I`m clicking and no link shows.",. I don`t like the indentation,negative
318,ec5d032bb6,no phone call yet.. 20 minutes until I pluck up the courage. I WISH MY PHONE WOULD RING,WISH,positive
319,36c667335b,"longest flight EVER. not particularly unpleasant or uncomfortable, just really really long","longest flight EVER. not particularly unpleasant or uncomfortable, just really really long",neutral
320,6955e45bd5,is updating you LIVE from Benihana of Tokyo in Waikiki  Happy Birthday Mark!!!,Waikiki  Happy Birthday Mark!!!,positive
321,9cb9a75a02, not worth it! I love the free version for the iPhone though!,not worth it! I love the free version for the iPhone though!,neutral
322,0511133268,annoyed and overwhelmed,annoyed,negative
323,30fe4681b7, LMAO... Smh!  that one threw me off.,LMAO... Smh!  that one threw me off,neutral
324,2feb185b62,"'suprised' mom with a cake and a present, because it`s mother`s day!  dad had bought flowers. : >","'suprised' mom with a cake and a present,",positive
325,6a935717e4,PayPal hates me.  It refuses to let me verify my account.,refuses,negative
326,09e6f7f7d8,i fear the spaceship is not long for this earth. it just stranded me and edwin on the highway. there was smoke,i fear th,negative
327,4800bc4838,watchin Gilmore Girlz,watchin Gilmore Girlz,neutral
328,c8422d7769,"ahhh twitter, I havent seen you all day","ahhh twitter, I havent seen you all day",neutral
329,afb5b69b90,gonna have a lazy day today,a lazy day,negative
330,2c50e0220b, Cool!!! No wonder you didn`t sleep much,Cool!,positive
331,52934300a1,not goin tto tafe,not goin tto tafe,neutral
332,0fe8172d0c,Layin in bed awake. Txtin my girl in vegas. Wishin I didn`t have to work and I was w her,Wishin I didn`t have to work,negative
333,ffc9df82d6," I think #FF should be Feline Friday anyways, I want cat pictures. Maybe those are only for Caturday though","I think #FF should be Feline Friday anyways, I want cat pictures. Maybe those are only for Caturday though",neutral
334,a9b5564b22, Awesome.  I`m down in Ocean Beach (if you know where that is.) By the way. 'YourBiggestFan' I`m a re-al big fan of you-rs.,Awesome.,positive
335,04548d0973,Just got home from school LOL 2 1/2 weeks left yay!!! Then off 2 summer school,Just got home from school LOL 2 1/2 weeks left yay!!! Then off 2 summer school,neutral
336,e75da3ef12," haha Hey, Well if you were in the elevator you should have said more!","haha Hey, Well if you were in the elevator you should have said more!",neutral
337,3f9653cf64,_au my pleasure... hey it was played at my going away from nz party back in 87 lots   so it is burned into my brain,my pleasure..,positive
338,24fe102962,"_C I can`t find the original on blip.fm and the Ex Models version, not so much...","_C I can`t find the original on blip.fm and the Ex Models version, not so much...",negative
339,4e7973dffd,Dang I just realized how bad my eyes have gotten,Dang,negative
340,2750cfef1b,_com Ohhh got it. It`s the 8830 I think  I miss the Pistons  I really hope Joe D cooks up something big!,_com Ohhh got it. It`s the 8830 I think  I miss the Pistons  I really hope Joe D cooks up something big!,neutral
341,98b3acee51, NEW motorcycle and you POPPED a cable already? wow-you ride HARD!,wow-you ride HARD!,positive
342,fe9092ff5f,Im kinda bored anyone else I think ill listen to some hip hop its pretty good you should check it out www.bseresults.net,Im kinda bored anyone else I think ill listen to some hip hop its pretty good you should check it out ww,neutral
343,c538bb338e,My phone is so stubborn!! You`d think it had my genes or something!!,My phone is so stubborn!! You`d think it had my genes or something!!,neutral
344,49e67cd40c, Just checked the diary and it clashes with uSwitch.net beers,Just checked the diary and it clashes with uSwitch.net beers,neutral
345,9b1cd32a3b,Hydro drive abandoned after three miles,Hydro drive abandoned after three miles,neutral
346,c6aaa2ad7f,Happy #juddday everyone!,Happy,positive
347,e5a79a87ae, So you wouldn`t reply to my gorgeous hot pink shoe then?,gorgeous,positive
348,022e5cdd37,SNL w/ Justin Timberlake,SNL w/ Justin Timberlake,neutral
349,db6bebbdff," 105% of people between 18-24 yrs in DK is on facebook, more profiles than citizens in that range  Where are you in DK? And Why?","105% of people between 18-24 yrs in DK is on facebook, more profiles than citizens in that range  Where are you in DK? And Why?",neutral
